unit_i,unit_j,sttc_rebound,mouse,sttc_late,probe,dz
0,8,0.007912153024226942,ACR_31,0.021206681723421977,optrode,-0.013297543491759774
0,9,0.013128344702910888,ACR_31,0.011348464744612222,optrode,0.0017801470563803493
0,12,0.049434391988565876,ACR_31,0.08780082598227498,optrode,-0.038552774036998874
0,14,-0.004280881257015187,ACR_31,-0.006243473099292316,optrode,0.0019626468190072745
0,15,0.014951696252363656,ACR_31,0.03114636439731589,optrode,-0.016203631349876436
0,16,0.06776574780748171,ACR_31,0.08869630830253845,optrode,-0.02106023894833299
1,2,0.07760120258999578,ACR_31,0.09232834313559496,optrode,-0.014834506961309946
1,3,0.08923879149512118,ACR_31,0.09560780471532525,optrode,-0.006423909139823533
1,4,0.05557521543560133,ACR_31,0.04902648150580939,optrode,0.006566720122347797
1,11,0.0373755789793022,ACR_31,0.042520107518204384,optrode,-0.00515276291063959
1,12,0.11115395460969581,ACR_31,0.14346964455346062,optrode,-0.0328511994025695
1,13,0.014233845418729303,ACR_31,0.010411967635887724,optrode,0.003822462894863073
1,16,0.0640212073569422,ACR_31,0.07813289219312422,optrode,-0.014183579689193648
2,3,0.16899069294739238,ACR_31,0.16719126208247598,optrode,0.0018517518884890727
2,4,0.05692683891754296,ACR_31,0.06429024314668422,optrode,-0.0073905866606085585
2,5,0.07809052925402608,ACR_31,0.09105596094786364,optrode,-0.013059026338652857
2,9,0.026825537437086447,ACR_31,0.041347492446332776,optrode,-0.014539104558494782
2,11,0.01977582268228345,ACR_31,0.030125504104334764,optrode,-0.010356221212484851
2,12,0.052136637570662656,ACR_31,0.09200099147973459,optrode,-0.04007793425643742
2,13,0.015088235084892028,ACR_31,0.021987828192480158,optrode,-0.0069019924549339785
2,15,0.05443034189960907,ACR_31,0.06134631238376494,optrode,-0.0069392523553514635
2,16,0.04600418949554831,ACR_31,0.06043404111905954,optrode,-0.014471091678377061
3,5,0.10104159828611248,ACR_31,0.09743926596431576,optrode,0.0036381674996287666
3,11,0.014802996869627685,ACR_31,0.019297828330116062,optrode,-0.004496146143315848
3,12,0.05668894078295944,ACR_31,0.09388462705985075,optrode,-0.037412154262397974
3,13,0.019202593389809303,ACR_31,0.02407989025874846,optrode,-0.00487959188447051
3,15,0.05591213550914495,ACR_31,0.05962509547057187,optrode,-0.0037253967408299032
3,16,0.05066751935408738,ACR_31,0.07283924819837843,optrode,-0.022257533295177774
4,8,0.00966414614736065,ACR_31,0.011630124257059823,optrode,-0.001966201634821826
4,9,0.007030361250225815,ACR_31,0.0314869999195912,optrode,-0.024466934763753296
4,12,0.04080391916048594,ACR_31,0.06559211241672987,optrode,-0.024859834748636497
4,13,0.012094447538539353,ACR_31,0.010177824898069716,optrode,0.0019168609442427147
4,14,-0.0014297838725068623,ACR_31,-0.0066270675367445485,optrode,0.005197379708403256
4,16,0.030877441041892533,ACR_31,0.041621004346003014,optrode,-0.010757803144820933
5,12,0.04453003624469566,ACR_31,0.06869197649743622,optrode,-0.02424082191505196
5,13,0.012375877757336073,ACR_31,0.012082604998466848,optrode,0.0002933166277488495
5,16,0.028313781008793462,ACR_31,0.03892672033298486,optrode,-0.010625049224252892
7,11,0.05714367183510494,ACR_31,0.07227408133901041,optrode,-0.01519432652513527
7,12,0.10635182481343407,ACR_31,0.1380628108868372,optrode,-0.03219466312723886
7,16,0.07787940988084438,ACR_31,0.08553616655508008,optrode,-0.0077082569224649344
8,9,0.0024650668995884533,ACR_31,0.0003260911581541674,optrode,0.0021389807229321898
8,12,0.04726230056656127,ACR_31,0.055445214563283954,optrode,-0.008204597496434991
8,16,0.021567769673491884,ACR_31,0.02388028865982042,optrode,-0.002313714779067784
